date,location,latitude,longitude,temperature_2m_max,temperature_2m_mean,apparent_temperature_mean,temperature_2m_min,wind_speed_10m_max,wind_gusts_10m_max,precipitation_sum
2024-03-31 00:00:00+00:00,Baku,40.4093,49.8671,15.7,11.631249,8.948044,8.4,30.121912,51.12,3.1
2024-04-01 00:00:00+00:00,Baku,40.4093,49.8671,17.6,11.681251,9.796741,7.0,13.979871,30.239998,0.0
2024-04-02 00:00:00+00:00,Baku,40.4093,49.8671,17.15,12.522918,10.277349,6.75,21.316135,41.399998,0.0
2024-04-03 00:00:00+00:00,Baku,40.4093,49.8671,16.3,12.774999,10.262296,9.75,25.812277,48.96,0.0
2024-04-04 00:00:00+00:00,Baku,40.4093,49.8671,14.2,12.0125,7.5784383,9.45,51.04516,90.0,0.0
2024-04-05 00:00:00+00:00,Baku,40.4093,49.8671,18.05,12.981251,10.46911,8.85,22.68,43.199997,0.0
2024-04-06 00:00:00+00:00,Baku,40.4093,49.8671,16.7,12.362498,10.18166,9.1,18.214718,37.079998,3.3000002
2024-04-07 00:00:00+00:00,Baku,40.4093,49.8671,17.2,12.727084,10.916668,9.25,15.546833,26.28,4.4999995
2024-04-08 00:00:00+00:00,Baku,40.4093,49.8671,13.1,10.935417,8.102954,8.85,21.915693,39.6,1.9000001
2024-04-09 00:00:00+00:00,Baku,40.4093,49.8671,18.25,13.660416,12.098559,8.0,17.238699,33.12,0.0
2024-04-10 00:00:00+00:00,Baku,40.4093,49.8671,20.3,14.635417,13.371842,10.2,27.333935,45.0,8.799999
2024-04-11 00:00:00+00:00,Baku,40.4093,49.8671,13.8,12.45625,7.285232,11.15,35.27632,60.479996,0.0
2024-04-12 00:00:00+00:00,Baku,40.4093,49.8671,14.75,11.268749,7.8036313,8.1,29.827904,54.0,0.0
2024-04-13 00:00:00+00:00,Baku,40.4093,49.8671,20.3,14.020832,12.087693,7.65,12.661564,26.28,0.0
2024-04-14 00:00:00+00:00,Baku,40.4093,49.8671,19.2,14.016666,12.105304,9.6,20.008356,39.6,0.0
2024-04-15 00:00:00+00:00,Baku,40.4093,49.8671,21.35,16.083334,14.708213,9.5,17.555305,35.64,0.0
2024-04-16 00:00:00+00:00,Baku,40.4093,49.8671,20.35,15.545833,13.035357,11.7,27.44513,51.839996,0.0
2024-04-17 00:00:00+00:00,Baku,40.4093,49.8671,20.2,15.912499,13.536878,12.2,26.661882,50.76,0.0
2024-04-18 00:00:00+00:00,Baku,40.4093,49.8671,22.4,17.766666,15.570561,13.35,25.86494,48.96,0.0
2024-04-19 00:00:00+00:00,Baku,40.4093,49.8671,23.55,18.93125,17.53979,14.25,20.898611,41.399998,0.0
2024-04-20 00:00:00+00:00,Baku,40.4093,49.8671,25.25,19.368752,18.406147,13.7,23.34455,45.0,0.0
2024-04-21 00:00:00+00:00,Baku,40.4093,49.8671,25.75,19.635418,17.42374,12.85,33.626774,56.519997,0.0
2024-04-22 00:00:00+00:00,Baku,40.4093,49.8671,20.25,18.15,14.630508,15.25,34.619946,61.56,0.0
2024-04-23 00:00:00+00:00,Baku,40.4093,49.8671,23.15,18.456247,15.127513,14.3,29.487053,55.44,0.0
2024-04-24 00:00:00+00:00,Baku,40.4093,49.8671,27.0,20.185417,17.90003,12.05,22.206486,42.839996,0.0
2024-04-25 00:00:00+00:00,Baku,40.4093,49.8671,23.55,18.73125,17.13224,14.25,24.57511,47.88,0.0
2024-04-26 00:00:00+00:00,Baku,40.4093,49.8671,23.65,18.033333,16.609491,11.8,21.791153,43.199997,0.0
2024-04-27 00:00:00+00:00,Baku,40.4093,49.8671,26.45,19.577082,18.199717,12.65,18.374111,37.8,0.0
2024-04-28 00:00:00+00:00,Baku,40.4093,49.8671,26.3,20.112501,18.267717,12.6,21.26744,42.12,0.0
2024-04-29 00:00:00+00:00,Baku,40.4093,49.8671,23.75,19.066666,17.432526,14.5,25.849905,50.039997,0.0
2024-04-30 00:00:00+00:00,Baku,40.4093,49.8671,29.5,20.658333,18.461168,14.1,33.75756,59.039997,0.0
2024-05-01 00:00:00+00:00,Baku,40.4093,49.8671,21.2,17.558332,14.4698,14.8,34.66858,63.36,0.0
2024-05-02 00:00:00+00:00,Baku,40.4093,49.8671,19.9,16.485416,12.354485,14.15,36.102455,66.96,0.0
2024-05-03 00:00:00+00:00,Baku,40.4093,49.8671,19.55,15.633334,11.60311,12.75,34.488674,64.079994,4.0
2024-05-04 00:00:00+00:00,Baku,40.4093,49.8671,21.95,17.272917,15.9928055,12.9,17.727943,33.12,0.0
2024-05-05 00:00:00+00:00,Baku,40.4093,49.8671,20.9,17.279165,14.885585,12.9,34.964508,59.76,0.90000004
2024-05-06 00:00:00+00:00,Baku,40.4093,49.8671,16.4,13.912499,9.181836,12.3,36.324337,66.6,1.6
2024-05-07 00:00:00+00:00,Baku,40.4093,49.8671,13.05,12.220834,7.9058213,11.75,35.900864,61.199997,10.8
2024-05-08 00:00:00+00:00,Baku,40.4093,49.8671,19.35,15.049999,13.147298,12.15,17.414476,35.28,0.6
2024-05-09 00:00:00+00:00,Baku,40.4093,49.8671,23.45,17.97083,17.079643,11.8,18.806337,35.64,0.1
2024-05-10 00:00:00+00:00,Baku,40.4093,49.8671,21.45,17.135416,15.878265,13.1,27.009598,50.399998,0.5
2024-05-11 00:00:00+00:00,Baku,40.4093,49.8671,22.95,18.66875,17.002228,12.8,28.880886,53.639996,0.0
2024-05-12 00:00:00+00:00,Baku,40.4093,49.8671,26.0,18.824999,16.92486,15.95,32.587456,55.8,2.1
2024-05-13 00:00:00+00:00,Baku,40.4093,49.8671,16.9,14.462502,9.956634,11.4,34.862427,64.439995,0.0
2024-05-14 00:00:00+00:00,Baku,40.4093,49.8671,14.8,13.327081,9.544572,11.6,29.88217,54.0,0.1
2024-05-15 00:00:00+00:00,Baku,40.4093,49.8671,17.0,14.477085,12.49326,12.25,17.533146,35.28,0.0
2024-05-16 00:00:00+00:00,Baku,40.4093,49.8671,18.6,14.983333,13.545899,12.25,14.799459,33.839996,3.1
2024-05-17 00:00:00+00:00,Baku,40.4093,49.8671,15.4,13.406251,9.47059,11.75,40.181545,75.24,3.7999995
2024-05-18 00:00:00+00:00,Baku,40.4093,49.8671,17.55,13.462501,11.733626,9.35,17.462784,36.0,4.2000003
2024-05-19 00:00:00+00:00,Baku,40.4093,49.8671,19.35,15.814584,13.944182,9.5,24.57511,46.44,2.5
2024-05-20 00:00:00+00:00,Baku,40.4093,49.8671,20.65,16.689583,15.813,11.7,16.93531,36.0,0.0
2024-05-21 00:00:00+00:00,Baku,40.4093,49.8671,23.4,17.758333,17.5429,11.7,10.086427,25.56,0.0
2024-05-22 00:00:00+00:00,Baku,40.4093,49.8671,23.4,17.631248,16.439182,11.15,13.527572,29.88,0.9
2024-05-23 00:00:00+00:00,Baku,40.4093,49.8671,22.55,18.102083,17.801092,13.4,15.4800005,33.839996,0.0
2024-05-24 00:00:00+00:00,Baku,40.4093,49.8671,24.35,19.183334,18.681211,12.8,19.483284,33.12,0.2
2024-05-25 00:00:00+00:00,Baku,40.4093,49.8671,22.0,17.945831,16.534452,15.1,24.503809,45.719997,0.0
2024-05-26 00:00:00+00:00,Baku,40.4093,49.8671,23.95,19.304165,18.059404,15.0,25.661207,48.239998,10.7
2024-05-27 00:00:00+00:00,Baku,40.4093,49.8671,21.9,18.05,14.445933,15.1,32.048088,59.76,0.0
2024-05-28 00:00:00+00:00,Baku,40.4093,49.8671,26.6,20.900002,19.715857,15.75,22.086521,39.239998,0.0
2024-05-29 00:00:00+00:00,Baku,40.4093,49.8671,25.4,21.020834,20.141054,16.5,26.168804,50.399998,0.0
2024-05-30 00:00:00+00:00,Baku,40.4093,49.8671,28.85,23.568748,23.566164,16.6,21.53089,43.56,0.0
2024-05-31 00:00:00+00:00,Baku,40.4093,49.8671,30.6,24.664581,24.728205,18.55,21.322214,42.48,0.0
2024-06-01 00:00:00+00:00,Baku,40.4093,49.8671,28.0,22.564583,20.857376,18.85,41.24161,70.92,0.1
2024-06-02 00:00:00+00:00,Baku,40.4093,49.8671,24.25,21.837502,19.682007,18.7,41.0621,70.56,0.0
2024-06-03 00:00:00+00:00,Baku,40.4093,49.8671,30.8,24.870832,24.990282,17.95,21.2522,43.199997,0.0
2024-06-04 00:00:00+00:00,Baku,40.4093,49.8671,33.35,25.552084,26.65946,17.55,15.137133,33.12,0.0
2024-06-05 00:00:00+00:00,Baku,40.4093,49.8671,32.15,25.954165,25.829313,18.6,19.559633,39.6,0.0
2024-06-06 00:00:00+00:00,Baku,40.4093,49.8671,32.95,26.385414,26.113937,20.8,23.893261,46.8,0.0
2024-06-07 00:00:00+00:00,Baku,40.4093,49.8671,33.15,26.347918,26.404564,22.25,24.590923,47.88,0.0
2024-06-08 00:00:00+00:00,Baku,40.4093,49.8671,30.5,25.812498,26.695547,21.3,23.759998,45.719997,0.0
2024-06-09 00:00:00+00:00,Baku,40.4093,49.8671,30.9,25.829168,26.816813,20.4,20.082708,41.760002,0.0
2024-06-10 00:00:00+00:00,Baku,40.4093,49.8671,29.75,24.527082,25.34095,20.25,21.794127,41.039997,0.4
2024-06-11 00:00:00+00:00,Baku,40.4093,49.8671,30.45,25.777082,27.241943,21.85,21.897945,41.760002,0.8
2024-06-12 00:00:00+00:00,Baku,40.4093,49.8671,31.05,26.085413,27.61236,21.35,21.261345,43.92,0.0
2024-06-13 00:00:00+00:00,Baku,40.4093,49.8671,33.25,28.322914,30.183352,21.3,15.463244,26.64,0.2
2024-06-14 00:00:00+00:00,Baku,40.4093,49.8671,31.3,26.718752,28.547523,22.5,16.375053,35.64,5.3999996
2024-06-15 00:00:00+00:00,Baku,40.4093,49.8671,29.65,26.304167,27.734774,23.05,23.444265,46.44,0.0
2024-06-16 00:00:00+00:00,Baku,40.4093,49.8671,31.2,26.614584,28.880732,22.15,20.192118,41.399998,0.0
2024-06-17 00:00:00+00:00,Baku,40.4093,49.8671,34.65,28.179169,30.655668,22.1,16.203999,33.839996,0.0
2024-06-18 00:00:00+00:00,Baku,40.4093,49.8671,36.1,29.135416,31.617838,22.0,15.84409,32.399998,0.0
2024-06-19 00:00:00+00:00,Baku,40.4093,49.8671,32.3,27.770834,28.778372,24.15,26.437336,51.12,0.0
2024-06-20 00:00:00+00:00,Baku,40.4093,49.8671,34.5,29.350004,31.016584,22.8,18.861387,38.16,0.0
2024-06-21 00:00:00+00:00,Baku,40.4093,49.8671,30.8,26.810417,28.175676,24.05,33.651817,63.72,0.0
2024-06-22 00:00:00+00:00,Baku,40.4093,49.8671,28.7,24.414587,25.466536,20.6,23.749088,45.36,5.4999995
2024-06-23 00:00:00+00:00,Baku,40.4093,49.8671,29.5,25.550001,27.123428,21.4,17.026896,36.719997,1.4000001
2024-06-24 00:00:00+00:00,Baku,40.4093,49.8671,29.95,26.435417,27.959742,21.3,23.795427,45.36,0.0
2024-06-25 00:00:00+00:00,Baku,40.4093,49.8671,33.1,28.479166,29.935991,23.35,21.129883,41.399998,0.0
2024-06-26 00:00:00+00:00,Baku,40.4093,49.8671,28.6,23.495832,22.472273,17.1,44.628387,79.2,15.4
2024-06-27 00:00:00+00:00,Baku,40.4093,49.8671,26.7,22.466667,22.074995,16.9,30.035742,55.44,4.0
2024-06-28 00:00:00+00:00,Baku,40.4093,49.8671,27.5,23.322916,23.482943,18.35,18.35647,37.44,0.0
2024-06-29 00:00:00+00:00,Baku,40.4093,49.8671,28.4,24.849998,24.978823,20.05,17.654686,36.36,0.3
2024-06-30 00:00:00+00:00,Baku,40.4093,49.8671,29.05,24.9625,24.630915,19.15,17.377226,35.64,0.0
2024-07-01 00:00:00+00:00,Baku,40.4093,49.8671,29.8,25.387503,25.487692,18.75,17.643673,37.079998,0.0
2024-07-02 00:00:00+00:00,Baku,40.4093,49.8671,30.4,25.422915,26.53155,18.85,12.224107,24.84,2.8
2024-07-03 00:00:00+00:00,Baku,40.4093,49.8671,31.4,26.547918,27.509752,21.25,18.057508,37.44,0.1
2024-07-04 00:00:00+00:00,Baku,40.4093,49.8671,33.9,27.58333,28.74927,20.4,20.12461,39.96,0.0
2024-07-05 00:00:00+00:00,Baku,40.4093,49.8671,35.2,28.352083,31.54843,22.0,15.188415,32.760002,0.0
2024-07-06 00:00:00+00:00,Baku,40.4093,49.8671,37.1,29.258337,31.627432,21.6,15.856354,32.399998,0.0
2024-07-07 00:00:00+00:00,Baku,40.4093,49.8671,32.55,29.460417,30.587992,25.05,18.289274,43.199997,0.1
2024-07-08 00:00:00+00:00,Baku,40.4093,49.8671,34.8,29.687494,31.091322,25.75,21.868332,43.199997,0.0
2024-07-09 00:00:00+00:00,Baku,40.4093,49.8671,35.1,29.654167,31.427805,25.25,19.44,40.32,0.0
2024-07-10 00:00:00+00:00,Baku,40.4093,49.8671,35.15,29.768751,30.88916,25.65,25.96496,43.56,0.0
2024-07-11 00:00:00+00:00,Baku,40.4093,49.8671,31.35,27.583334,27.925516,24.8,29.869154,55.44,0.0
2024-07-12 00:00:00+00:00,Baku,40.4093,49.8671,34.7,29.129168,29.972376,24.15,18.430452,32.760002,0.0
2024-07-13 00:00:00+00:00,Baku,40.4093,49.8671,31.35,27.370834,28.057135,23.9,17.902534,35.64,0.1
2024-07-14 00:00:00+00:00,Baku,40.4093,49.8671,32.0,26.793749,26.104666,23.35,23.444265,45.36,0.0
2024-07-15 00:00:00+00:00,Baku,40.4093,49.8671,33.1,27.502083,28.598337,21.25,14.494192,32.760002,0.0
2024-07-16 00:00:00+00:00,Baku,40.4093,49.8671,33.3,27.943748,29.677603,20.8,16.203999,34.56,0.0
2024-07-17 00:00:00+00:00,Baku,40.4093,49.8671,33.7,28.475004,31.173576,22.85,9.931042,25.919998,0.0
2024-07-18 00:00:00+00:00,Baku,40.4093,49.8671,31.2,27.106249,28.912315,22.75,22.682856,45.719997,0.1
2024-07-19 00:00:00+00:00,Baku,40.4093,49.8671,31.5,27.88958,29.969492,24.7,16.575644,33.839996,0.0
2024-07-20 00:00:00+00:00,Baku,40.4093,49.8671,34.05,28.991663,31.219667,23.25,12.879752,28.8,0.0
2024-07-21 00:00:00+00:00,Baku,40.4093,49.8671,27.1,24.472921,26.00084,21.7,25.20257,47.88,13.6
2024-07-22 00:00:00+00:00,Baku,40.4093,49.8671,32.0,27.018751,29.796106,20.6,12.261157,29.16,0.0
2024-07-23 00:00:00+00:00,Baku,40.4093,49.8671,33.4,28.062498,30.893599,22.9,19.134262,39.6,0.0
2024-07-24 00:00:00+00:00,Baku,40.4093,49.8671,30.2,26.929167,28.995178,22.8,29.09103,56.16,7.3999996
2024-07-25 00:00:00+00:00,Baku,40.4093,49.8671,28.25,25.272919,26.910149,23.0,21.67487,40.68,4.399999
2024-07-26 00:00:00+00:00,Baku,40.4093,49.8671,30.2,26.127089,28.066526,23.5,13.608762,28.08,0.0
2024-07-27 00:00:00+00:00,Baku,40.4093,49.8671,28.05,25.262503,24.460054,22.9,37.330803,67.32,0.0
2024-07-28 00:00:00+00:00,Baku,40.4093,49.8671,25.65,23.527079,21.430796,22.0,38.592266,69.479996,0.4
2024-07-29 00:00:00+00:00,Baku,40.4093,49.8671,27.1,23.937498,23.568924,19.65,32.396,56.88,4.6
2024-07-30 00:00:00+00:00,Baku,40.4093,49.8671,29.3,25.537498,26.265442,18.85,21.862406,42.48,0.0
2024-07-31 00:00:00+00:00,Baku,40.4093,49.8671,32.65,26.570833,26.433462,22.65,33.033802,60.479996,0.0
2024-08-01 00:00:00+00:00,Baku,40.4093,49.8671,31.45,27.445833,27.992851,24.2,21.9718,42.12,0.0
2024-08-02 00:00:00+00:00,Baku,40.4093,49.8671,32.6,27.5375,29.017176,22.6,13.905509,30.239998,0.0
2024-08-03 00:00:00+00:00,Baku,40.4093,49.8671,32.55,28.25,29.959717,22.8,17.673029,36.719997,0.0
2024-08-04 00:00:00+00:00,Baku,40.4093,49.8671,35.2,29.429167,32.250454,23.25,15.617529,32.399998,0.0
2024-08-05 00:00:00+00:00,Baku,40.4093,49.8671,34.6,29.000002,31.56128,23.05,17.651016,36.36,0.0
2024-08-06 00:00:00+00:00,Baku,40.4093,49.8671,31.9,27.99375,30.882196,23.2,23.377836,44.28,0.0
2024-08-07 00:00:00+00:00,Baku,40.4093,49.8671,30.5,26.931253,26.907183,24.1,36.544876,66.24,0.0
2024-08-08 00:00:00+00:00,Baku,40.4093,49.8671,28.5,25.802086,26.013634,23.25,37.123665,64.079994,0.0
2024-08-09 00:00:00+00:00,Baku,40.4093,49.8671,32.75,27.904165,30.217299,22.5,13.450708,32.039997,0.0
2024-08-10 00:00:00+00:00,Baku,40.4093,49.8671,33.45,28.766665,30.292877,23.05,18.359999,33.839996,0.0
2024-08-11 00:00:00+00:00,Baku,40.4093,49.8671,30.85,27.429169,27.60086,25.2,28.100763,52.199997,0.0
2024-08-12 00:00:00+00:00,Baku,40.4093,49.8671,33.4,29.022917,31.004889,24.95,15.192682,28.8,0.0
2024-08-13 00:00:00+00:00,Baku,40.4093,49.8671,30.65,27.608332,30.301674,24.45,28.227306,50.76,0.3
2024-08-14 00:00:00+00:00,Baku,40.4093,49.8671,33.55,28.985418,30.184961,24.65,32.44996,55.079998,0.0
2024-08-15 00:00:00+00:00,Baku,40.4093,49.8671,28.25,25.183332,26.028742,22.9,33.168877,58.32,1.7000002
2024-08-16 00:00:00+00:00,Baku,40.4093,49.8671,25.1,23.441666,24.23259,20.55,20.523155,37.44,17.6
2024-08-17 00:00:00+00:00,Baku,40.4093,49.8671,30.65,24.931252,25.44388,18.6,15.517629,31.319998,0.0
2024-08-18 00:00:00+00:00,Baku,40.4093,49.8671,29.5,25.464586,26.16906,19.1,19.483284,39.96,0.0
2024-08-19 00:00:00+00:00,Baku,40.4093,49.8671,30.35,26.527082,27.679274,22.35,20.774214,41.399998,0.0
2024-08-20 00:00:00+00:00,Baku,40.4093,49.8671,30.4,25.610415,27.338198,20.35,16.73516,35.64,0.0
2024-08-21 00:00:00+00:00,Baku,40.4093,49.8671,34.05,27.539583,28.8742,19.45,18.03237,37.8,0.0
2024-08-22 00:00:00+00:00,Baku,40.4093,49.8671,32.9,27.4375,29.428381,22.35,22.065973,43.56,0.0
2024-08-23 00:00:00+00:00,Baku,40.4093,49.8671,35.65,28.864584,30.996214,21.85,30.574575,52.199997,0.0
2024-08-24 00:00:00+00:00,Baku,40.4093,49.8671,31.15,27.514582,28.148209,25.1,28.691795,53.28,0.0
2024-08-25 00:00:00+00:00,Baku,40.4093,49.8671,29.9,26.572916,26.745813,24.5,33.818928,62.279995,0.0
2024-08-26 00:00:00+00:00,Baku,40.4093,49.8671,31.0,27.235418,27.015574,24.95,32.219494,55.44,0.0
2024-08-27 00:00:00+00:00,Baku,40.4093,49.8671,30.4,27.004168,26.99405,24.75,30.574575,54.0,0.0
2024-08-28 00:00:00+00:00,Baku,40.4093,49.8671,34.1,27.73958,28.758108,23.05,19.35314,39.6,0.0
2024-08-29 00:00:00+00:00,Baku,40.4093,49.8671,31.2,26.027082,25.556152,21.8,18.35647,37.8,0.0
2024-08-30 00:00:00+00:00,Baku,40.4093,49.8671,30.75,25.729166,25.99978,21.5,19.164717,38.16,0.0
2024-08-31 00:00:00+00:00,Baku,40.4093,49.8671,34.0,27.325003,28.260145,22.4,17.727943,34.92,0.0
2024-09-01 00:00:00+00:00,Baku,40.4093,49.8671,34.4,27.520834,28.397438,20.35,20.799152,40.68,0.0
2024-09-02 00:00:00+00:00,Baku,40.4093,49.8671,31.2,26.081251,26.006708,19.85,30.699368,56.519997,0.0
2024-09-03 00:00:00+00:00,Baku,40.4093,49.8671,31.0,25.464584,25.139997,20.5,20.746122,41.399998,0.0
2024-09-04 00:00:00+00:00,Baku,40.4093,49.8671,33.25,26.31875,27.110588,21.05,18.733839,31.319998,0.0
2024-09-05 00:00:00+00:00,Baku,40.4093,49.8671,28.45,25.089582,22.922928,22.7,39.4163,71.64,0.0
2024-09-06 00:00:00+00:00,Baku,40.4093,49.8671,26.0,23.487501,21.869871,21.05,37.226505,63.36,0.0
2024-09-07 00:00:00+00:00,Baku,40.4093,49.8671,26.75,22.614584,21.338175,19.95,19.174856,38.519997,0.0
2024-09-08 00:00:00+00:00,Baku,40.4093,49.8671,29.35,23.475,23.196655,18.25,17.309973,34.92,0.0
2024-09-09 00:00:00+00:00,Baku,40.4093,49.8671,28.45,23.960417,24.79146,17.2,22.565422,44.28,0.0
2024-09-10 00:00:00+00:00,Baku,40.4093,49.8671,28.35,25.252083,25.528017,22.1,26.474077,49.32,0.0
2024-09-11 00:00:00+00:00,Baku,40.4093,49.8671,32.15,26.718744,27.899515,22.95,17.673029,33.12,0.0
2024-09-12 00:00:00+00:00,Baku,40.4093,49.8671,31.05,26.083334,26.406967,22.8,21.542923,37.44,0.0
2024-09-13 00:00:00+00:00,Baku,40.4093,49.8671,30.0,25.254166,25.10801,21.95,20.5484,39.6,0.0
2024-09-14 00:00:00+00:00,Baku,40.4093,49.8671,28.9,23.856249,22.540495,20.8,20.674156,41.039997,0.0
2024-09-15 00:00:00+00:00,Baku,40.4093,49.8671,26.4,22.479164,20.326157,18.05,24.923338,47.16,0.0
2024-09-16 00:00:00+00:00,Baku,40.4093,49.8671,27.7,22.70833,21.478691,17.05,17.068707,35.64,0.2
2024-09-17 00:00:00+00:00,Baku,40.4093,49.8671,27.9,22.199999,21.530947,18.4,18.837324,36.0,0.0
2024-09-18 00:00:00+00:00,Baku,40.4093,49.8671,23.95,20.835417,19.968496,17.3,20.188908,39.239998,0.6
2024-09-19 00:00:00+00:00,Baku,40.4093,49.8671,24.8,20.654167,19.14995,15.75,14.658676,29.519999,0.0
2024-09-20 00:00:00+00:00,Baku,40.4093,49.8671,25.0,21.214582,20.71961,17.75,15.192682,31.68,4.4
2024-09-21 00:00:00+00:00,Baku,40.4093,49.8671,24.6,21.152082,21.085909,18.5,17.782688,35.64,0.1
2024-09-22 00:00:00+00:00,Baku,40.4093,49.8671,26.8,21.8125,22.813738,18.0,11.384199,23.759998,0.0
2024-09-23 00:00:00+00:00,Baku,40.4093,49.8671,26.9,23.170835,24.478601,17.25,16.923828,34.56,0.4
2024-09-24 00:00:00+00:00,Baku,40.4093,49.8671,25.35,22.264585,21.684792,20.2,26.459389,47.519997,0.0
2024-09-25 00:00:00+00:00,Baku,40.4093,49.8671,23.45,20.73125,18.594046,18.45,32.79015,60.479996,0.0
2024-09-26 00:00:00+00:00,Baku,40.4093,49.8671,22.85,20.102085,19.23221,18.1,25.674461,45.0,0.5
2024-09-27 00:00:00+00:00,Baku,40.4093,49.8671,23.5,19.822916,18.181833,16.85,16.956345,34.92,0.0
2024-09-28 00:00:00+00:00,Baku,40.4093,49.8671,22.1,18.481253,16.673464,15.5,20.633371,40.32,0.0
2024-09-29 00:00:00+00:00,Baku,40.4093,49.8671,23.65,18.102085,16.698517,12.65,15.808263,33.48,0.0
2024-09-30 00:00:00+00:00,Baku,40.4093,49.8671,23.5,18.195833,16.820467,10.5,16.203999,34.2,0.0
2024-10-01 00:00:00+00:00,Baku,40.4093,49.8671,24.4,19.972916,19.327227,13.95,21.347271,40.32,3.1
2024-10-02 00:00:00+00:00,Baku,40.4093,49.8671,26.1,21.085417,21.399307,16.85,22.315643,43.56,3.1
2024-10-03 00:00:00+00:00,Baku,40.4093,49.8671,21.55,19.116665,17.219584,17.5,31.20288,57.239998,0.0
2024-10-04 00:00:00+00:00,Baku,40.4093,49.8671,21.95,19.135418,16.786482,17.3,24.43827,45.0,0.0
2024-10-05 00:00:00+00:00,Baku,40.4093,49.8671,23.3,18.870832,17.957392,15.05,16.144905,32.760002,0.0
2024-10-06 00:00:00+00:00,Baku,40.4093,49.8671,24.15,20.010416,19.330442,13.95,25.875586,48.239998,0.0
2024-10-07 00:00:00+00:00,Baku,40.4093,49.8671,24.45,21.581251,20.405783,19.05,36.02204,64.799995,0.0
2024-10-08 00:00:00+00:00,Baku,40.4093,49.8671,26.8,21.864584,20.821968,18.2,28.006058,48.239998,0.0
2024-10-09 00:00:00+00:00,Baku,40.4093,49.8671,23.85,21.008335,21.146006,17.55,27.289448,49.32,0.0
2024-10-10 00:00:00+00:00,Baku,40.4093,49.8671,26.45,21.55625,22.546267,15.75,13.935767,27.359999,0.5
2024-10-11 00:00:00+00:00,Baku,40.4093,49.8671,22.95,19.949999,19.56349,18.45,14.98331,26.64,0.1
2024-10-12 00:00:00+00:00,Baku,40.4093,49.8671,19.9,17.714586,17.885662,14.9,14.238215,25.199999,29.599998
2024-10-13 00:00:00+00:00,Baku,40.4093,49.8671,20.75,18.168749,17.429403,15.05,14.799459,29.519999,0.4
2024-10-14 00:00:00+00:00,Baku,40.4093,49.8671,17.6,15.654166,14.050968,14.5,17.47484,34.2,6.2
2024-10-15 00:00:00+00:00,Baku,40.4093,49.8671,18.3,15.779167,14.366187,13.0,15.472672,30.239998,0.0
2024-10-16 00:00:00+00:00,Baku,40.4093,49.8671,19.75,17.452084,16.830046,15.65,22.686426,41.760002,1.6000001
2024-10-17 00:00:00+00:00,Baku,40.4093,49.8671,20.85,18.206251,17.17178,16.4,27.322077,50.399998,0.6
2024-10-18 00:00:00+00:00,Baku,40.4093,49.8671,16.9,15.468746,11.666772,13.8,37.46638,66.6,6.7
2024-10-19 00:00:00+00:00,Baku,40.4093,49.8671,14.9,13.57083,9.784044,11.55,29.560034,53.28,4.1
2024-10-20 00:00:00+00:00,Baku,40.4093,49.8671,14.65,12.683333,10.282075,10.4,27.4221,49.32,0.2
2024-10-21 00:00:00+00:00,Baku,40.4093,49.8671,15.6,12.047916,9.676016,9.4,29.237675,50.399998,26.499998
2024-10-22 00:00:00+00:00,Baku,40.4093,49.8671,13.4,12.016666,8.147087,10.55,29.118856,52.199997,13.299999
2024-10-23 00:00:00+00:00,Baku,40.4093,49.8671,15.1,11.889584,9.629107,8.3,20.580698,38.519997,0.0
2024-10-24 00:00:00+00:00,Baku,40.4093,49.8671,17.3,12.747917,11.240513,8.1,13.701299,28.44,0.0
2024-10-25 00:00:00+00:00,Baku,40.4093,49.8671,18.6,13.735416,12.198502,10.2,18.508516,29.88,0.0
2024-10-26 00:00:00+00:00,Baku,40.4093,49.8671,15.35,12.772915,8.407844,10.05,30.535341,54.36,3.5999997
2024-10-27 00:00:00+00:00,Baku,40.4093,49.8671,13.25,10.364583,7.1936088,7.3,29.726713,53.28,2.5
2024-10-28 00:00:00+00:00,Baku,40.4093,49.8671,15.8,11.543751,9.773784,7.6,16.459913,32.039997,0.1
2024-10-29 00:00:00+00:00,Baku,40.4093,49.8671,16.3,11.533333,9.787987,6.8,13.53236,27.72,0.0
2024-10-30 00:00:00+00:00,Baku,40.4093,49.8671,17.95,12.385417,11.566163,6.5,12.140329,25.56,0.2
2024-10-31 00:00:00+00:00,Baku,40.4093,49.8671,18.75,14.09375,12.483924,9.3,22.945587,42.12,0.0
2024-11-01 00:00:00+00:00,Baku,40.4093,49.8671,18.95,13.366666,11.65741,7.5,25.52829,42.48,0.0
2024-11-02 00:00:00+00:00,Baku,40.4093,49.8671,21.05,15.787498,12.06195,11.3,30.684587,51.48,0.0
2024-11-03 00:00:00+00:00,Baku,40.4093,49.8671,18.25,14.641664,9.547926,8.9,42.578278,77.4,2.7
2024-11-04 00:00:00+00:00,Baku,40.4093,49.8671,11.85,9.677083,5.123526,8.7,36.80549,61.920002,2.9
2024-11-05 00:00:00+00:00,Baku,40.4093,49.8671,12.65,9.747915,3.008134,7.95,44.60551,81.0,0.0
2024-11-06 00:00:00+00:00,Baku,40.4093,49.8671,11.2,8.48125,5.397068,6.2,19.083395,34.92,0.3
2024-11-07 00:00:00+00:00,Baku,40.4093,49.8671,13.7,9.179167,6.287481,5.55,18.014393,34.2,0.0
